[2021-10-20 16:36:12,484][INFO][4609969664][main.py:88]SSRSpeed 1.01, Web Api Version 0.5.2
[2021-10-20 16:36:12,485][INFO][4609969664][requirements_check.py:73]Checking libsodium.
[2021-10-20 17:05:19,825][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C05 Netflix [89/221]
[2021-10-20 17:05:19,833][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jp05.cathayroute.com:33400
[2021-10-20 17:05:20,838][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:05:21,845][INFO][4609969664][geo_ip.py:46]Translating jp05.cathayroute.com to ipv4.
[2021-10-20 17:05:21,847][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:05:23,284][INFO][4609969664][speed_test.py:111]Node inbound IP : 116.163.10.89, Geo : China Luohu, China Unicom Liaoning
[2021-10-20 17:05:23,284][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:05:25,597][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:05:28,618][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:05:29,982][INFO][4609969664][speed_test.py:127]Node outbound IP : 45.87.95.104, Geo : Japan Osaka, xTom
[2021-10-20 17:05:29,982][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:05:32,508][INFO][4609969664][speed_test.py:153]Netflix IP : 126.208.75.182
[2021-10-20 17:05:34,160][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:05:34,160][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:05:35,148][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:05:35,148][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:05:35,149][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:05:36,155][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C06 Netflix [90/221]
[2021-10-20 17:05:36,165][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jp06.cathayroute.com:33400
[2021-10-20 17:05:37,171][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:05:38,175][INFO][4609969664][geo_ip.py:46]Translating jp06.cathayroute.com to ipv4.
[2021-10-20 17:05:38,176][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:05:39,392][INFO][4609969664][speed_test.py:111]Node inbound IP : 116.163.10.90, Geo : China Luohu, China Unicom Liaoning
[2021-10-20 17:05:39,392][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:05:41,421][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:05:45,958][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:05:47,238][INFO][4609969664][speed_test.py:127]Node outbound IP : 45.87.95.105, Geo : Japan Osaka, xTom
[2021-10-20 17:05:47,238][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:05:49,943][INFO][4609969664][speed_test.py:153]Netflix IP : 126.208.75.182
[2021-10-20 17:05:51,177][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:05:51,178][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:05:52,069][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:05:52,070][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:05:52,071][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:05:53,075][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C07 Netflix [91/221]
[2021-10-20 17:05:53,083][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jp07.cathayroute.com:33400
[2021-10-20 17:05:54,087][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:05:55,093][INFO][4609969664][geo_ip.py:46]Translating jp07.cathayroute.com to ipv4.
[2021-10-20 17:05:55,094][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:05:56,155][INFO][4609969664][speed_test.py:111]Node inbound IP : 58.241.102.200, Geo : China Nanjing, China Unicom Liaoning
[2021-10-20 17:05:56,155][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:05:57,786][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:05:59,797][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:00,980][INFO][4609969664][speed_test.py:127]Node outbound IP : 103.159.159.228, Geo : Hong Kong Unknown City, Kirin Communication Limited
[2021-10-20 17:06:00,980][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:06:03,298][INFO][4609969664][speed_test.py:153]Netflix IP : 126.208.75.182
[2021-10-20 17:06:04,507][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:06:04,507][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:06:05,261][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:05,261][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:06:05,261][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:06,267][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-日本 沪日IEPL传输 Equinix-TY8 C08 Netflix [92/221]
[2021-10-20 17:06:06,273][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server jp08.cathayroute.com:33400
[2021-10-20 17:06:07,280][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:06:08,288][INFO][4609969664][geo_ip.py:46]Translating jp08.cathayroute.com to ipv4.
[2021-10-20 17:06:08,289][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:09,736][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.132, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:06:09,736][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:06:12,347][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:06:16,069][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:17,581][INFO][4609969664][speed_test.py:127]Node outbound IP : 54.238.172.226, Geo : Japan Tokyo, Amazon.com
[2021-10-20 17:06:17,582][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:06:20,027][INFO][4609969664][speed_test.py:153]Netflix IP : 54.238.172.226
[2021-10-20 17:06:22,550][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:06:22,550][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:06:23,835][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:23,835][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:06:23,835][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:24,840][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-法国 IPLC C01 [93/221]
[2021-10-20 17:06:24,849][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server fr01.cathayroute.com:33400
[2021-10-20 17:06:25,854][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:06:26,857][INFO][4609969664][geo_ip.py:46]Translating fr01.cathayroute.com to ipv4.
[2021-10-20 17:06:26,858][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:28,217][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.137, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:06:28,218][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:06:32,126][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:06:38,304][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:39,630][INFO][4609969664][speed_test.py:127]Node outbound IP : 13.36.168.98, Geo : France Paris, Amazon.com
[2021-10-20 17:06:39,630][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:06:43,087][INFO][4609969664][speed_test.py:153]Netflix IP : 13.36.168.98
[2021-10-20 17:06:45,849][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:06:45,850][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:06:46,979][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:46,979][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:06:46,980][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:06:47,985][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-法国 IPLC C02 [94/221]
[2021-10-20 17:06:47,989][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server fr02.cathayroute.com:33400
[2021-10-20 17:06:48,994][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:06:50,003][INFO][4609969664][geo_ip.py:46]Translating fr02.cathayroute.com to ipv4.
[2021-10-20 17:06:50,008][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:06:51,399][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.137, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:06:51,399][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:06:55,340][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:07:01,477][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:07:02,790][INFO][4609969664][speed_test.py:127]Node outbound IP : 13.36.168.98, Geo : France Paris, Amazon.com
[2021-10-20 17:07:02,790][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:07:06,316][INFO][4609969664][speed_test.py:153]Netflix IP : 13.36.168.98
[2021-10-20 17:07:09,522][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:07:09,523][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:07:11,201][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:07:11,202][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:07:11,202][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:07:12,207][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-法国 IPLC C03 [95/221]
[2021-10-20 17:07:12,212][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server fr03.cathayroute.com:33400
[2021-10-20 17:07:13,218][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:07:14,227][INFO][4609969664][geo_ip.py:46]Translating fr03.cathayroute.com to ipv4.
[2021-10-20 17:07:14,229][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:07:15,566][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.137, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:07:15,566][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:07:19,491][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:07:25,625][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:07:26,944][INFO][4609969664][speed_test.py:127]Node outbound IP : 13.36.168.98, Geo : France Paris, Amazon.com
[2021-10-20 17:07:26,944][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:07:30,244][INFO][4609969664][speed_test.py:153]Netflix IP : 13.36.168.98
[2021-10-20 17:07:33,780][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:07:33,780][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:07:35,726][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:07:35,726][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:07:35,726][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:07:36,732][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-法国 IPLC C04 [96/221]
[2021-10-20 17:07:36,743][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server fr04.cathayroute.com:33400
[2021-10-20 17:07:37,745][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:07:38,754][INFO][4609969664][geo_ip.py:46]Translating fr04.cathayroute.com to ipv4.
[2021-10-20 17:07:38,755][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:07:40,183][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.137, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:07:40,183][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:07:44,116][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:07:51,201][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:07:52,531][INFO][4609969664][speed_test.py:127]Node outbound IP : 13.36.168.98, Geo : France Paris, Amazon.com
[2021-10-20 17:07:52,531][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:07:57,289][INFO][4609969664][speed_test.py:153]Netflix IP : 13.36.168.98
[2021-10-20 17:08:03,104][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:08:03,104][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:08:04,978][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:04,978][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:08:04,979][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:05,980][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-法国 IPLC C05 [97/221]
[2021-10-20 17:08:05,996][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server fr05.cathayroute.com:33400
[2021-10-20 17:08:07,002][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:08:08,025][INFO][4609969664][geo_ip.py:46]Translating fr05.cathayroute.com to ipv4.
[2021-10-20 17:08:08,027][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:08:09,431][INFO][4609969664][speed_test.py:111]Node inbound IP : 223.87.193.137, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:08:09,431][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:08:14,397][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:08:20,505][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:08:21,823][INFO][4609969664][speed_test.py:127]Node outbound IP : 13.36.168.98, Geo : France Paris, Amazon.com
[2021-10-20 17:08:21,824][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:08:25,322][INFO][4609969664][speed_test.py:153]Netflix IP : 13.36.168.98
[2021-10-20 17:08:28,343][INFO][4609969664][speed_test.py:170]Netflix test result: 原生解锁.
[2021-10-20 17:08:28,344][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:08:29,235][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:29,236][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:08:29,236][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:30,240][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C01 [98/221]
[2021-10-20 17:08:30,251][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server au01.cathayroute.com:33400
[2021-10-20 17:08:31,258][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:08:32,266][INFO][4609969664][geo_ip.py:46]Translating au01.cathayroute.com to ipv4.
[2021-10-20 17:08:32,268][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:08:34,255][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.17, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:08:34,256][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:08:37,790][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:08:45,406][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:08:47,310][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.26.130.63, Geo : Australia Sydney, Amazon.com
[2021-10-20 17:08:47,310][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:08:51,459][INFO][4609969664][speed_test.py:153]Netflix IP : 3.26.130.63
[2021-10-20 17:08:53,070][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:08:53,071][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:08:55,345][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:55,345][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:08:55,345][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:08:56,350][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C02 [99/221]
[2021-10-20 17:08:56,355][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server au02.cathayroute.com:33400
[2021-10-20 17:08:57,361][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:08:58,368][INFO][4609969664][geo_ip.py:46]Translating au02.cathayroute.com to ipv4.
[2021-10-20 17:08:58,368][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:09:00,301][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.17, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:09:00,301][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:09:03,864][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:09:12,626][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:09:15,087][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.26.130.63, Geo : Australia Sydney, Amazon.com
[2021-10-20 17:09:15,088][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:09:19,669][INFO][4609969664][speed_test.py:153]Netflix IP : 3.26.130.63
[2021-10-20 17:09:21,359][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:09:21,359][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:09:22,751][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:09:22,753][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:09:22,754][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:09:23,759][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C03 [100/221]
[2021-10-20 17:09:23,768][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server au03.cathayroute.com:33400
[2021-10-20 17:09:24,775][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:09:25,786][INFO][4609969664][geo_ip.py:46]Translating au03.cathayroute.com to ipv4.
[2021-10-20 17:09:25,789][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:09:27,986][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.17, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:09:27,986][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:09:31,584][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:09:39,246][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:09:41,210][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.26.130.63, Geo : Australia Sydney, Amazon.com
[2021-10-20 17:09:41,211][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:09:44,555][INFO][4609969664][speed_test.py:153]Netflix IP : 3.26.130.63
[2021-10-20 17:09:46,148][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:09:46,149][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:09:48,710][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:09:48,711][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:09:48,711][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:09:49,717][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C04 [101/221]
[2021-10-20 17:09:49,728][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server au04.cathayroute.com:33400
[2021-10-20 17:09:50,737][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:09:51,745][INFO][4609969664][geo_ip.py:46]Translating au04.cathayroute.com to ipv4.
[2021-10-20 17:09:51,746][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:09:53,695][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.17, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:09:53,695][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:09:57,108][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:10:04,627][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:10:06,464][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.26.130.63, Geo : Australia Sydney, Amazon.com
[2021-10-20 17:10:06,464][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:10:10,282][INFO][4609969664][speed_test.py:153]Netflix IP : 3.26.130.63
[2021-10-20 17:10:11,919][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:10:11,921][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:10:13,325][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:10:13,325][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:10:13,325][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:10:14,327][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇦🇺 中国-澳大利亚 IPLC 悉尼 C05 [102/221]
[2021-10-20 17:10:14,338][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server au05.cathayroute.com:33400
[2021-10-20 17:10:15,348][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:10:16,353][INFO][4609969664][geo_ip.py:46]Translating au05.cathayroute.com to ipv4.
[2021-10-20 17:10:16,355][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:10:18,353][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.17, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:10:18,353][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:10:22,984][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:10:30,846][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:10:32,705][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.26.130.63, Geo : Australia Sydney, Amazon.com
[2021-10-20 17:10:32,706][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:10:36,234][INFO][4609969664][speed_test.py:153]Netflix IP : 3.26.130.63
[2021-10-20 17:10:38,163][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:10:38,164][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:10:39,547][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:10:39,548][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:10:39,549][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:10:40,554][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-爱尔兰 IPLC C01 [103/221]
[2021-10-20 17:10:40,560][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server ir01.cathayroute.com:33400
[2021-10-20 17:10:41,567][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:10:42,573][INFO][4609969664][geo_ip.py:46]Translating ir01.cathayroute.com to ipv4.
[2021-10-20 17:10:42,574][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:10:44,030][INFO][4609969664][speed_test.py:111]Node inbound IP : 117.176.247.27, Geo : China Chengdu, China Mobile Guangdong
[2021-10-20 17:10:44,030][INFO][4609969664][speed_test_methods.py:72]Testing latency to server.
[2021-10-20 17:10:45,621][INFO][4609969664][speed_test_methods.py:68]Testing latency to google.
[2021-10-20 17:10:52,196][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
[2021-10-20 17:10:53,375][INFO][4609969664][speed_test.py:127]Node outbound IP : 3.250.93.66, Geo : Ireland Dublin, Amazon.com
[2021-10-20 17:10:53,375][INFO][4609969664][speed_test.py:135]Performing netflix test LOCAL_PORT: 1087.
[2021-10-20 17:10:56,621][INFO][4609969664][speed_test.py:153]Netflix IP : 3.250.93.66
[2021-10-20 17:10:57,976][INFO][4609969664][speed_test.py:167]Netflix test result: 仅自制剧.
[2021-10-20 17:10:57,977][INFO][4609969664][speed_test.py:218]Performing UDP NAT Type Test
[2021-10-20 17:11:01,008][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:11:01,009][WARNING][4609969664][speed_test.py:374]Re-testing node.
[2021-10-20 17:11:01,009][INFO][4609969664][speed_test_methods.py:44]Starting speed test with FAST
[2021-10-20 17:11:02,014][INFO][4609969664][speed_test.py:242]Starting test netflix - 🇨🇳 中国-爱尔兰 IPLC C02 [104/221]
[2021-10-20 17:11:02,024][INFO][4609969664][client_shadowsocks.py:36]Starting Shadowsocks-libev with server ir02.cathayroute.com:33400
[2021-10-20 17:11:03,032][INFO][4609969664][speed_test.py:276]Client started.
[2021-10-20 17:11:04,041][INFO][4609969664][geo_ip.py:46]Translating ir02.cathayroute.com to ipv4.
[2021-10-20 17:11:04,043][INFO][4609969664][geo_ip.py:63]Starting Geo IP.
